FID,YEAR,MONTH,DAY,AD_TIME,BTID,NAME,LAT,LONG,WIND_KTS,PRESSURE,CAT,BASIN,Shape_Leng
53343,1995,10,4,0600Z,1217,OPAL,25.9,-89.4,110,935,H3,North Atlantic,1.664332
52113,1995,10,4,1800Z,1217,OPAL,29,-87.7,110,938,H3,North Atlantic,2.193171
20265,1995,10,11,0000Z,1219,ROXANNE,20,-87,100,958,H3,North Atlantic,1.1
29798,1995,8,12,0600Z,1208,FELIX,22.9,-59,110,943,H3,North Atlantic,1.389244
27785,1995,9,17,0000Z,1215,MARILYN,20.4,-67,100,950,H3,North Atlantic,0.943398
29795,1995,8,12,0000Z,1208,FELIX,22.1,-57.8,100,955,H3,North Atlantic,1.442221
27779,1995,9,16,1800Z,1215,MARILYN,19.7,-66.4,100,950,H3,North Atlantic,0.921954
33497,1995,9,1,0000Z,1214,LUIS,15.4,-41.7,100,965,H3,North Atlantic,0.984886
44515,1995,9,8,0000Z,1214,LUIS,24.3,-68,110,935,H3,North Atlantic,1.7
44516,1995,9,8,0600Z,1214,LUIS,25.8,-68.8,110,939,H3,North Atlantic,0.781025
44519,1995,9,8,1200Z,1214,LUIS,26.4,-69.3,105,941,H3,North Atlantic,0.223607
32803,1995,9,1,0600Z,1214,LUIS,15.8,-42.6,105,958,H3,North Atlantic,1.077033
27743,1995,9,7,1800Z,1214,LUIS,22.8,-67.2,110,938,H3,North Atlantic,1.7
53914,1995,10,4,0000Z,1217,OPAL,24.5,-90.1,100,953,H3,North Atlantic,1.565248
41127,1995,8,13,1200Z,1208,FELIX,26.6,-62.3,100,942,H3,North Atlantic,0.8
41408,1995,8,13,0600Z,1208,FELIX,25.9,-61.9,105,937,H3,North Atlantic,0.806226
44150,1995,9,8,1800Z,1214,LUIS,26.5,-69.5,100,944,H3,North Atlantic,0.67082
27974,1995,9,7,1200Z,1214,LUIS,22,-66.6,110,941,H3,North Atlantic,1
47979,1996,9,4,0600Z,1227,FRAN,26.4,-73.9,100,953,H3,North Atlantic,1
45504,1996,8,31,0000Z,1226,EDOUARD,29.5,-70.5,110,944,H3,North Atlantic,0.905539
45532,1996,9,13,1200Z,1229,HORTENSE,29,-70.9,100,948,H3,North Atlantic,2.088061
45670,1996,8,31,1800Z,1226,EDOUARD,32.7,-70.1,100,953,H3,North Atlantic,1.3
28680,1996,8,28,1200Z,1226,EDOUARD,21.9,-63.2,110,960,H3,North Atlantic,1.456022
45676,1996,9,1,0000Z,1226,EDOUARD,34,-70.1,100,959,H3,North Atlantic,1.2
45510,1996,8,31,0600Z,1226,EDOUARD,30.4,-70.6,105,950,H3,North Atlantic,1.236932
45517,1996,8,31,1200Z,1226,EDOUARD,31.6,-70.3,105,952,H3,North Atlantic,1.118034
45682,1996,9,1,0600Z,1226,EDOUARD,35.2,-70.1,100,958,H3,North Atlantic,1.30384
49262,1996,9,6,0000Z,1227,FRAN,33.7,-78,100,954,H3,North Atlantic,1.655295
49261,1996,9,5,1800Z,1227,FRAN,32.3,-77.8,100,952,H3,North Atlantic,1.414214
32825,1996,9,28,0000Z,1230,ISIDORE,15.8,-42.9,100,960,H3,North Atlantic,0.921954
32828,1996,9,28,0600Z,1230,ISIDORE,16.7,-43.1,100,961,H3,North Atlantic,1.104536
27753,1996,8,29,0600Z,1226,EDOUARD,23.4,-67.1,110,961,H3,North Atlantic,1.16619
32052,1996,8,24,1800Z,1226,EDOUARD,14.6,-44.7,100,960,H3,North Atlantic,1.17047
46534,1996,10,19,1200Z,1233,LILI,24.4,-74,100,960,H3,North Atlantic,2.7313
26431,1996,7,9,1200Z,1223,BERTHA,21.4,-69.4,100,965,H3,North Atlantic,2.024846
26565,1996,7,9,0600Z,1223,BERTHA,20.3,-67.7,100,960,H3,North Atlantic,2.024846
26449,1996,9,12,0000Z,1229,HORTENSE,22.3,-71.1,100,967,H3,North Atlantic,0.761577
26452,1996,9,12,0600Z,1229,HORTENSE,23,-71.4,105,962,H3,North Atlantic,0.984886
48822,1996,9,5,0600Z,1227,FRAN,29.8,-76.7,105,952,H3,North Atlantic,1.3
47372,1996,9,4,1200Z,1227,FRAN,27,-74.7,105,956,H3,North Atlantic,1.063015
45736,1996,9,13,1800Z,1229,HORTENSE,31,-70.3,100,948,H3,North Atlantic,2.435159
49146,1996,9,5,1200Z,1227,FRAN,31,-77.2,100,954,H3,North Atlantic,1.431782
48334,1996,9,4,1800Z,1227,FRAN,27.7,-75.5,105,952,H3,North Atlantic,1.081665
27976,1996,8,29,0000Z,1226,EDOUARD,22.9,-65.9,110,957,H3,North Atlantic,1.3
27975,1996,8,28,1800Z,1226,EDOUARD,22.3,-64.6,110,956,H3,North Atlantic,1.431782
48452,1996,9,5,0000Z,1227,FRAN,28.6,-76.1,105,946,H3,North Atlantic,1.341641
41259,1997,9,9,1200Z,1240,ERIKA,26.5,-60.8,110,947,H3,North Atlantic,1.523155
40771,1997,9,10,0600Z,1240,ERIKA,30.8,-58.9,100,960,H3,North Atlantic,1.523155
40769,1997,9,10,0000Z,1240,ERIKA,29.3,-59.6,105,955,H3,North Atlantic,1.655295
40765,1997,9,9,1800Z,1240,ERIKA,27.9,-60.2,110,951,H3,North Atlantic,1.523155
28720,1997,9,8,0600Z,1240,ERIKA,21.8,-63.2,100,961,H3,North Atlantic,0.761577
28728,1997,9,8,1200Z,1240,ERIKA,22.5,-62.9,105,957,H3,North Atlantic,0.806226
28733,1997,9,8,1800Z,1240,ERIKA,23.2,-62.5,110,952,H3,North Atlantic,1.029563
41956,1997,9,9,0000Z,1240,ERIKA,24.1,-62,110,948,H3,North Atlantic,1.252996
41965,1997,9,9,0600Z,1240,ERIKA,25.2,-61.4,110,946,H3,North Atlantic,1.431782
46668,1998,8,24,1200Z,1244,BONNIE,25.6,-72.4,100,962,H3,North Atlantic,0.640312
46674,1998,8,24,1800Z,1244,BONNIE,26.1,-72.8,100,962,H3,North Atlantic,0.894427
46660,1998,8,24,0600Z,1244,BONNIE,25.2,-72.1,100,960,H3,North Atlantic,0.5
46652,1998,8,24,0000Z,1244,BONNIE,24.8,-71.8,100,954,H3,North Atlantic,0.5
46643,1998,8,23,1800Z,1244,BONNIE,24.4,-71.7,100,955,H3,North Atlantic,0.412311
47381,1998,8,25,0600Z,1244,BONNIE,27.8,-73.8,100,962,H3,North Atlantic,1.345362
47375,1998,8,25,0000Z,1244,BONNIE,26.9,-73.2,100,963,H3,North Atlantic,1.081665
48833,1998,8,26,0000Z,1244,BONNIE,30.8,-76.4,100,958,H3,North Atlantic,1.272792
47982,1998,8,25,1200Z,1244,BONNIE,28.8,-74.7,100,963,H3,North Atlantic,1.345362
24636,1998,10,25,0000Z,1255,MITCH,15.5,-78.4,100,965,H3,North Atlantic,0.707107
24800,1998,10,25,0600Z,1255,MITCH,16,-78.9,105,951,H3,North Atlantic,0.728011
26480,1998,8,23,1200Z,1244,BONNIE,24.1,-71.5,100,958,H3,North Atlantic,0.360555
31118,1998,9,19,1200Z,1249,GEORGES,14.9,-52,110,954,H3,North Atlantic,1.581139
26596,1998,9,22,1200Z,1249,GEORGES,18.2,-68.5,105,964,H3,North Atlantic,1.264911
48461,1998,8,25,1800Z,1244,BONNIE,29.8,-75.6,100,963,H3,North Atlantic,1.280625
28555,1998,9,21,0600Z,1249,GEORGES,17.1,-62.1,100,966,H3,North Atlantic,1.529706
49266,1998,8,26,1800Z,1244,BONNIE,33.4,-77.8,100,962,H3,North Atlantic,0.608276
28931,1998,9,21,0000Z,1249,GEORGES,16.7,-60.6,100,963,H3,North Atlantic,1.552417
49265,1998,8,26,1200Z,1244,BONNIE,32.7,-77.8,100,965,H3,North Atlantic,0.7
49703,1998,8,26,0600Z,1244,BONNIE,31.7,-77.3,100,964,H3,North Atlantic,1.118034
31302,1999,9,15,0600Z,1263,GERT,17.4,-47.9,110,948,H3,North Atlantic,1.004988
27985,1999,9,12,1200Z,1262,FLOYD,23,-66.2,105,955,H3,North Atlantic,1.216553
28588,1999,11,18,1800Z,1268,LENNY,18,-63.3,110,966,H3,North Atlantic,0.223607
55204,1999,8,23,0000Z,1258,BRET,26.9,-97.4,100,951,H3,North Atlantic,0.509902
29209,1999,9,18,1800Z,1263,GERT,22.8,-57.8,105,950,H3,North Atlantic,0.67082
29210,1999,9,19,0000Z,1263,GERT,23.4,-58.1,110,947,H3,North Atlantic,0.921954
40013,1999,8,29,1200Z,1259,CINDY,33.1,-58.2,100,961,H3,North Atlantic,1.063015
30504,1999,9,18,1200Z,1263,GERT,22.2,-57.4,105,953,H3,North Atlantic,0.72111
30492,1999,9,18,0600Z,1263,GERT,21.6,-57.1,105,954,H3,North Atlantic,0.67082
30485,1999,9,18,0000Z,1263,GERT,20.9,-56.8,110,953,H3,North Atlantic,0.761577
41186,1999,9,20,1200Z,1263,GERT,27.6,-62.4,105,948,H3,North Atlantic,0.761577
41194,1999,9,20,1800Z,1263,GERT,28.3,-62.7,100,949,H3,North Atlantic,0.921954
41986,1999,9,20,0600Z,1263,GERT,26.8,-61.4,110,947,H3,North Atlantic,1.280625
49875,1999,9,15,0600Z,1262,FLOYD,28.2,-78.5,110,935,H3,North Atlantic,1.17047
27391,1999,11,17,0600Z,1268,LENNY,16.4,-66.5,105,952,H3,North Atlantic,1.077033
27386,1999,11,17,0000Z,1268,LENNY,15.9,-67.6,100,959,H3,North Atlantic,1.208305
40832,1999,8,28,0000Z,1259,CINDY,28.7,-56.9,100,961,H3,North Atlantic,0.848528
48867,1999,9,14,0600Z,1262,FLOYD,24.9,-75.3,105,927,H3,North Atlantic,1.118034
48870,1999,9,14,1200Z,1262,FLOYD,25.4,-76.3,105,930,H3,North Atlantic,0.989949
49474,1999,9,14,1800Z,1262,FLOYD,26.1,-77,110,930,H3,North Atlantic,1.220656
32877,1999,9,15,0000Z,1263,GERT,17.2,-46.9,100,955,H3,North Atlantic,1.019804
50446,1999,9,15,1200Z,1262,FLOYD,29.3,-78.9,100,943,H3,North Atlantic,1.315295
38446,2000,8,12,1800Z,1269,ALBERTO,36.8,-53.8,110,954,H3,North Atlantic,1.897367
38449,2000,8,13,0000Z,1269,ALBERTO,37.4,-52,105,958,H3,North Atlantic,1.802776
38337,2000,9,28,0600Z,1277,ISAAC,23.8,-52,105,955,H3,North Atlantic,1.5
20309,2000,10,1,0000Z,1279,KEITH,17.9,-86.9,100,955,H3,North Atlantic,0.3
20315,2000,10,1,1800Z,1279,KEITH,17.9,-87.7,110,950,H3,North Atlantic,0.223607
20317,2000,10,2,0000Z,1279,KEITH,17.8,-87.9,100,959,H3,North Atlantic,0.223607
39873,2000,8,12,1200Z,1269,ALBERTO,35.9,-55.3,110,950,H3,North Atlantic,1.749286
39090,2000,9,29,0600Z,1277,ISAAC,29.7,-55.9,110,950,H3,North Atlantic,1.529706
31505,2000,9,28,0000Z,1277,ISAAC,22.8,-50.6,100,960,H3,North Atlantic,1.720465
39480,2000,8,12,0600Z,1269,ALBERTO,35.1,-56.7,100,960,H3,North Atlantic,1.612452
39488,2000,9,29,1200Z,1277,ISAAC,31.2,-56.2,105,955,H3,North Atlantic,1.726268
33231,2000,9,24,1800Z,1277,ISAAC,15.8,-37.8,100,960,H3,North Atlantic,0.943398
33228,2000,9,24,1200Z,1277,ISAAC,15.5,-36.8,100,960,H3,North Atlantic,1.044031
33441,2000,9,24,0000Z,1277,ISAAC,14.9,-35,105,960,H3,North Atlantic,0.824621
33453,2000,9,24,0600Z,1277,ISAAC,15.1,-35.8,100,960,H3,North Atlantic,1.077033
39968,2000,9,28,1200Z,1277,ISAAC,25,-52.9,110,950,H3,North Atlantic,2.061553
37707,2001,9,14,0000Z,1289,FELIX,28.2,-47.2,100,962,H3,North Atlantic,1.252996
37716,2001,9,14,0600Z,1289,FELIX,29.3,-46.6,100,962,H3,North Atlantic,1.360147
22493,2001,11,3,0600Z,1296,MICHELLE,18.8,-84.3,105,942,H3,North Atlantic,0.1
42890,2001,9,10,0000Z,1288,ERIN,33.3,-63.3,105,969,H3,North Atlantic,1.204159
42900,2001,9,10,0600Z,1288,ERIN,34.2,-64.1,105,969,H3,North Atlantic,0.921954
42903,2001,9,10,1200Z,1288,ERIN,34.9,-64.7,100,969,H3,North Atlantic,1.063015
42885,2001,9,9,1800Z,1288,ERIN,32.4,-62.8,105,968,H3,North Atlantic,1.029563
23499,2001,11,5,0000Z,1296,MICHELLE,22.3,-80.9,105,953,H3,North Atlantic,1.442221
22502,2001,11,3,1800Z,1296,MICHELLE,19.3,-84.1,110,934,H3,North Atlantic,0.565685
54898,2002,10,3,0600Z,1310,LILI,28.1,-91.4,105,957,H3,North Atlantic,1.30384
21242,2002,9,22,0000Z,1307,ISIDORE,22.1,-86.5,110,947,H3,North Atlantic,0.905539
21909,2002,9,21,1800Z,1307,ISIDORE,21.9,-86.1,110,946,H3,North Atlantic,0.447214
21907,2002,9,21,1200Z,1307,ISIDORE,22,-85.8,100,955,H3,North Atlantic,0.316228
20045,2002,9,22,1800Z,1307,ISIDORE,21.6,-88.9,110,935,H3,North Atlantic,0.781025
20044,2002,9,22,1200Z,1307,ISIDORE,21.9,-88.2,110,934,H3,North Atlantic,0.761577
20043,2002,9,22,0600Z,1307,ISIDORE,22,-87.4,110,936,H3,North Atlantic,0.806226
20306,2002,10,2,0600Z,1310,LILI,23.6,-87.2,100,962,H3,North Atlantic,1.360147
53937,2002,10,2,1200Z,1310,LILI,24.4,-88.3,110,952,H3,North Atlantic,1.56205
20345,2002,9,23,0000Z,1307,ISIDORE,21,-89.4,100,950,H3,North Atlantic,0.447214
28778,2003,9,3,0600Z,1316,FABIAN,21.3,-61.8,110,945,H3,North Atlantic,0.781025
28791,2003,9,3,1800Z,1316,FABIAN,22.5,-62.8,110,944,H3,North Atlantic,0.728011
28785,2003,9,3,1200Z,1316,FABIAN,21.9,-62.3,110,945,H3,North Atlantic,0.781025
28806,2003,9,4,0600Z,1316,FABIAN,23.8,-63.3,105,944,H3,North Atlantic,1.118034
31327,2003,8,30,1800Z,1316,FABIAN,17.3,-49.2,100,960,H3,North Atlantic,1.140175
31333,2003,9,10,0000Z,1319,ISABEL,20.5,-48.3,110,952,H3,North Atlantic,1.17047
31337,2003,9,10,0600Z,1319,ISABEL,20.9,-49.4,110,952,H3,North Atlantic,1.019804
42950,2003,9,6,0000Z,1316,FABIAN,33.4,-64.7,100,953,H3,North Atlantic,1.655295
42617,2003,9,5,1800Z,1316,FABIAN,31.8,-65.3,105,950,H3,North Atlantic,1.708801
31859,2003,8,31,0000Z,1316,FABIAN,17.6,-50.3,110,952,H3,North Atlantic,1.118034
31861,2003,8,31,0600Z,1316,FABIAN,17.8,-51.4,110,952,H3,North Atlantic,1.118034
31864,2003,8,31,1200Z,1316,FABIAN,18,-52.5,110,952,H3,North Atlantic,1.019804
42095,2003,9,4,1200Z,1316,FABIAN,24.8,-63.8,105,944,H3,North Atlantic,1.118034
42957,2003,9,6,0600Z,1316,FABIAN,34.9,-64,100,956,H3,North Atlantic,1.941649
42167,2003,9,5,1200Z,1316,FABIAN,30.1,-65.3,105,951,H3,North Atlantic,1.7
42160,2003,9,5,0600Z,1316,FABIAN,28.6,-65.1,105,946,H3,North Atlantic,1.513275
42096,2003,9,4,1800Z,1316,FABIAN,25.8,-64.3,110,941,H3,North Atlantic,1.334166
45131,2003,9,16,0600Z,1319,ISABEL,26.3,-70.5,100,955,H3,North Atlantic,0.640312
45130,2003,9,16,0000Z,1319,ISABEL,25.7,-70.2,105,952,H3,North Atlantic,0.67082
41994,2003,9,6,1200Z,1316,FABIAN,36,-62.4,100,957,H3,North Atlantic,2.193171
40019,2003,9,6,1800Z,1316,FABIAN,36.9,-60.4,100,958,H3,North Atlantic,2.416609
32904,2003,9,8,1800Z,1319,ISABEL,17.6,-43.1,110,952,H3,North Atlantic,1.16619
32900,2003,9,8,1200Z,1319,ISABEL,17.1,-42,110,952,H3,North Atlantic,1.208305
38388,2003,10,4,0600Z,1321,KATE,30.1,-51.6,100,962,H3,North Atlantic,1.2
38386,2003,10,4,0000Z,1321,KATE,29.9,-50.3,100,962,H3,North Atlantic,1.315295
38285,2003,10,3,1800Z,1321,KATE,29.6,-49.1,100,962,H3,North Atlantic,1.236932
39133,2003,10,5,0000Z,1321,KATE,30.3,-54.7,100,962,H3,North Atlantic,0.806226
39128,2003,10,4,1200Z,1321,KATE,30.1,-52.8,105,956,H3,North Atlantic,1.204159
39131,2003,10,4,1800Z,1321,KATE,30.2,-54,110,952,H3,North Atlantic,0.707107
32188,2004,9,5,1800Z,1335,IVAN,10.2,-46.8,110,955,H3,North Atlantic,1.746425
32971,2004,9,20,1200Z,1337,KARL,17.5,-46,110,951,H3,North Atlantic,0.781025
32976,2004,9,20,1800Z,1337,KARL,18.1,-46.5,110,951,H3,North Atlantic,0.781025
33562,2004,9,19,0600Z,1337,KARL,16,-41.6,100,960,H3,North Atlantic,0.8544
40674,2004,8,5,1200Z,1327,ALEX,40.8,-59.6,100,962,H3,North Atlantic,4.976947
32929,2004,9,19,1200Z,1337,KARL,16.3,-42.4,105,955,H3,North Atlantic,1.077033
32932,2004,9,19,1800Z,1337,KARL,16.7,-43.4,110,951,H3,North Atlantic,1.104536
32934,2004,9,20,0000Z,1337,KARL,16.8,-44.5,110,951,H3,North Atlantic,0.728011
37235,2004,9,23,1200Z,1337,KARL,32.5,-44.4,105,953,H3,North Atlantic,2.441311
37466,2004,9,23,0600Z,1337,KARL,30.7,-46.3,110,951,H3,North Atlantic,2.61725
28941,2004,8,31,0000Z,1332,FRANCES,19.6,-60.7,110,946,H3,North Atlantic,1.414214
28288,2004,9,7,1800Z,1335,IVAN,11.8,-61.1,105,956,H3,North Atlantic,1.513275
49308,2004,9,25,1800Z,1336,JEANNE,26.9,-78.2,105,952,H3,North Atlantic,1.216553
50239,2004,9,26,0000Z,1336,JEANNE,27.1,-79.4,105,951,H3,North Atlantic,1.216553
48874,2004,9,3,0000Z,1332,FRANCES,24.2,-75,105,948,H3,North Atlantic,0.860233
48875,2004,9,3,0600Z,1332,FRANCES,24.7,-75.7,100,954,H3,North Atlantic,0.848528
49884,2004,9,25,1200Z,1336,JEANNE,26.6,-76.9,100,957,H3,North Atlantic,1.334166
29458,2004,8,30,1800Z,1332,FRANCES,19.4,-59.3,110,948,H3,North Atlantic,1.414214
29272,2004,9,7,1200Z,1335,IVAN,11.6,-59.4,100,963,H3,North Atlantic,1.711724
29456,2004,8,30,1200Z,1332,FRANCES,19.2,-58.1,100,956,H3,North Atlantic,1.216553
30917,2004,8,30,0000Z,1332,FRANCES,18.9,-55.8,105,954,H3,North Atlantic,1.004988
22297,2004,8,13,0600Z,1329,CHARLEY,23,-82.6,105,966,H3,North Atlantic,1.431782
53502,2004,9,16,0600Z,1335,IVAN,30,-87.9,105,943,H3,North Atlantic,1.414214
31348,2004,8,27,1800Z,1332,FRANCES,15.4,-49.3,100,962,H3,North Atlantic,0.860233
31351,2004,8,28,0000Z,1332,FRANCES,15.9,-50,100,962,H3,North Atlantic,1.140175
31173,2004,9,6,1200Z,1335,IVAN,11,-52.5,110,955,H3,North Atlantic,1.923538
53414,2004,9,16,0000Z,1335,IVAN,28.9,-88.2,110,931,H3,North Atlantic,1.140175
31115,2004,9,21,1800Z,1337,KARL,22.3,-48.3,105,948,H3,North Atlantic,1.486607
31116,2004,9,22,0000Z,1337,KARL,23.7,-48.8,100,955,H3,North Atlantic,1.341641
31172,2004,9,6,0600Z,1335,IVAN,10.8,-50.5,110,950,H3,North Atlantic,2.009975
41046,2004,8,5,0600Z,1327,ALEX,39.5,-63.1,105,957,H3,North Atlantic,3.733631
30310,2004,8,30,0600Z,1332,FRANCES,19,-56.8,100,958,H3,North Atlantic,1.315295
31881,2004,8,28,1200Z,1332,FRANCES,17.2,-51.6,105,958,H3,North Atlantic,0.860233
31877,2004,8,28,0600Z,1332,FRANCES,16.6,-50.9,100,962,H3,North Atlantic,0.921954
42537,2004,8,5,0000Z,1327,ALEX,38.5,-66,105,957,H3,North Atlantic,3.067572
30437,2004,8,29,1800Z,1332,FRANCES,18.8,-55,110,948,H3,North Atlantic,0.806226
20165,2005,10,22,0600Z,1363,WILMA,20.8,-87,110,935,H3,North Atlantic,0.223607
21246,2005,9,21,0600Z,1358,RITA,24.2,-84,110,955,H3,North Atlantic,1.2
24343,2005,7,8,0600Z,1345,DENNIS,20.3,-78.4,110,953,H3,North Atlantic,1.252996
22516,2005,10,30,0600Z,1365,BETA,13.3,-83.1,100,962,H3,North Atlantic,0.565685
24687,2005,7,7,1800Z,1345,DENNIS,18.5,-76.1,100,957,H3,North Atlantic,1.345362
22304,2005,7,9,0000Z,1345,DENNIS,22.7,-81.6,100,960,H3,North Atlantic,1.140175
20116,2005,10,22,1200Z,1363,WILMA,21,-87.1,100,947,H3,North Atlantic,0.3
25977,2005,7,16,0000Z,1346,EMILY,14.9,-73.4,110,958,H3,North Atlantic,1.676305
27217,2005,7,14,1800Z,1346,EMILY,12.9,-64.9,100,971,H3,North Atlantic,1.843909
27873,2005,7,15,0000Z,1346,EMILY,13.3,-66.7,110,959,H3,North Atlantic,1.746425
52137,2005,7,10,1800Z,1345,DENNIS,29.9,-86.9,110,942,H3,North Atlantic,1.788854
55452,2005,7,20,1200Z,1346,EMILY,24.8,-97.6,110,944,H3,North Atlantic,1.118034
55449,2005,7,20,0600Z,1346,EMILY,24.6,-96.9,110,944,H3,North Atlantic,0.728011
55445,2005,7,20,0000Z,1346,EMILY,24.4,-96.1,110,948,H3,North Atlantic,0.824621
39905,2005,9,6,0000Z,1354,MARIA,32.6,-56.6,100,962,H3,North Atlantic,0.412311
53516,2005,8,29,1200Z,1352,KATRINA,29.5,-89.6,110,923,H3,North Atlantic,1.6
52344,2005,8,27,1800Z,1352,KATRINA,24.5,-85.3,100,948,H3,North Atlantic,0.67082
52339,2005,8,27,1200Z,1352,KATRINA,24.4,-84.7,100,942,H3,North Atlantic,0.608276
52352,2005,8,28,0000Z,1352,KATRINA,24.8,-85.9,100,941,H3,North Atlantic,0.894427
52728,2005,7,10,0000Z,1345,DENNIS,26.1,-85,110,942,H3,North Atlantic,1.360147
45870,2005,10,25,0600Z,1363,WILMA,33.3,-72,100,963,H3,North Atlantic,5.390733
47860,2005,10,25,0000Z,1363,WILMA,30.1,-76,110,955,H3,North Atlantic,5.122499
54968,2005,9,24,0000Z,1358,RITA,28.6,-93,105,931,H3,North Atlantic,1
54966,2005,9,23,1800Z,1358,RITA,27.8,-92.3,110,930,H3,North Atlantic,1.063015
49718,2005,10,24,1800Z,1363,WILMA,28,-78.8,105,955,H3,North Atlantic,3.5
51801,2005,10,24,0600Z,1363,WILMA,25,-83.1,110,953,H3,North Atlantic,2.418677
55581,2005,9,24,0600Z,1358,RITA,29.4,-93.6,100,935,H3,North Atlantic,1.208305
31134,2006,9,18,0600Z,1378,HELENE,22,-49.4,105,955,H3,North Atlantic,0.761577
31137,2006,9,18,1200Z,1378,HELENE,22.7,-49.7,105,958,H3,North Atlantic,1.140175
31132,2006,9,18,0000Z,1378,HELENE,21.4,-49.1,100,962,H3,North Atlantic,0.67082
39092,2006,9,14,0600Z,1377,GORDON,28.2,-56.8,105,956,H3,North Atlantic,1.081665
39166,2006,9,14,1200Z,1377,GORDON,29.1,-56.2,105,956,H3,North Atlantic,1.063015
39169,2006,9,14,1800Z,1377,GORDON,29.8,-55.4,105,958,H3,North Atlantic,0.943398
39174,2006,9,15,0000Z,1377,GORDON,30.3,-54.6,100,960,H3,North Atlantic,0.943398
40973,2006,9,14,0000Z,1377,GORDON,27.3,-57.4,105,955,H3,North Atlantic,1.081665
27228,2007,8,17,1800Z,1383,DEAN,14.8,-63.5,110,961,H3,North Atlantic,1.603122
20707,2007,8,21,1200Z,1383,DEAN,18.9,-88.7,110,935,H3,North Atlantic,1.824829
22323,2008,8,30,1200Z,1401,GUSTAV,20.7,-81.6,110,955,H3,North Atlantic,1.272792
25321,2008,9,7,1800Z,1403,IKE,21,-74,105,946,H3,North Atlantic,1.204159
25318,2008,9,7,1200Z,1403,IKE,21,-72.8,110,947,H3,North Atlantic,1.2
23747,2008,11,8,0000Z,1410,PALOMA,19,-81,100,964,H3,North Atlantic,0.72111
23750,2008,11,8,0600Z,1410,PALOMA,19.4,-80.4,110,951,H3,North Atlantic,0.894427
21249,2008,8,31,0600Z,1401,GUSTAV,23.6,-84.4,105,960,H3,North Atlantic,1.627882
24142,2008,9,8,0600Z,1403,IKE,21.1,-76.5,100,950,H3,North Atlantic,1.3
52365,2008,8,31,1200Z,1401,GUSTAV,24.8,-85.5,100,961,H3,North Atlantic,1.627882
31939,2008,7,7,1800Z,1396,BERTHA,19.9,-51.6,100,960,H3,North Atlantic,0.921954
31945,2008,7,8,0000Z,1396,BERTHA,20.6,-52.2,105,955,H3,North Atlantic,0.860233
31557,2008,7,8,0600Z,1396,BERTHA,21.1,-52.9,105,955,H3,North Atlantic,0.921954
28837,2008,9,5,1200Z,1403,IKE,23.5,-61.9,105,954,H3,North Atlantic,1.529706
28841,2008,9,5,1800Z,1403,IKE,23.2,-63.4,100,959,H3,North Atlantic,1.552417
27999,2008,9,6,0000Z,1403,IKE,22.8,-64.9,100,962,H3,North Atlantic,1.456022
28000,2008,9,6,0600Z,1403,IKE,22.4,-66.3,100,964,H3,North Atlantic,1.486607
30024,2008,9,4,0000Z,1403,IKE,21.8,-53.5,105,956,H3,North Atlantic,1.615549
40471,1950,9,15,0000Z,777,FOX,25.5,-59.7,120,0,H4,North Atlantic,1.104536
40470,1950,9,14,1800Z,777,FOX,24.6,-59.4,120,0,H4,North Atlantic,0.948683
48770,1950,8,19,0000Z,772,ABLE,28.9,-75.8,120,0,H4,North Atlantic,1.044031
40425,1950,9,15,1200Z,777,FOX,28.3,-59.7,120,0,H4,North Atlantic,2.376973
48704,1950,8,19,0600Z,772,ABLE,29.9,-76.1,120,0,H4,North Atlantic,1.104536
47600,1950,8,20,0600Z,772,ABLE,34.5,-74.8,115,0,H4,North Atlantic,2.758623
48685,1950,8,20,0000Z,772,ABLE,32.8,-75.7,120,0,H4,North Atlantic,1.923538
47417,1950,8,18,1200Z,772,ABLE,27.5,-74.9,120,0,H4,North Atlantic,0.860233
40726,1950,9,15,1800Z,777,FOX,30.6,-59.1,115,0,H4,North Atlantic,2.778489
48709,1950,8,19,1200Z,772,ABLE,31,-76.2,120,0,H4,North Atlantic,0.921954
43477,1950,9,7,1800Z,775,DOG,30.4,-67.4,125,0,H4,North Atlantic,0.316228
46669,1950,8,17,1800Z,772,ABLE,25.5,-73.2,115,0,H4,North Atlantic,0.848528
47412,1950,8,18,0600Z,772,ABLE,26.8,-74.4,120,0,H4,North Atlantic,0.860233
27492,1950,9,3,0000Z,775,DOG,20.7,-65,120,0,H4,North Atlantic,0.360555
27486,1950,9,2,1800Z,775,DOG,20.3,-64.7,115,0,H4,North Atlantic,0.5
29584,1950,9,14,1200Z,777,FOX,24,-59,115,0,H4,North Atlantic,0.72111
27481,1950,9,2,1200Z,775,DOG,19.8,-64.3,115,0,H4,North Atlantic,0.640312
27893,1950,9,3,1200Z,775,DOG,21.3,-65.5,125,0,H4,North Atlantic,0.424264
40421,1950,9,15,0600Z,777,FOX,26.6,-59.8,120,0,H4,North Atlantic,1.702939
27892,1950,9,3,0600Z,775,DOG,21,-65.2,125,0,H4,North Atlantic,0.424264
27897,1950,9,4,1200Z,775,DOG,22.6,-66.8,135,0,H4,North Atlantic,0.5
27896,1950,9,4,0600Z,775,DOG,22.2,-66.4,130,0,H4,North Atlantic,0.565685
27895,1950,9,4,0000Z,775,DOG,21.9,-66.1,130,0,H4,North Atlantic,0.424264
27894,1950,9,3,1800Z,775,DOG,21.6,-65.8,125,0,H4,North Atlantic,0.424264
